date,s_af,r_cfs,i_cfs
2016-03-31,1044700,NA,497
2016-04-01,1045010,NA,403
2016-04-02,1045170,NA,315
2016-04-03,1045490,NA,395
2016-04-04,1045970,NA,485
2016-04-05,1045970,NA,239
2016-04-06,1046130,NA,369
2016-04-07,1046130,NA,263
2016-04-08,1046290,NA,356
2016-04-09,1046450,NA,348
2016-04-10,1046610,NA,307
2016-04-11,1046610,NA,214
2016-04-12,1046770,NA,331
2016-04-13,1046130,NA,-35
2016-04-14,1046450,NA,514
2016-04-15,1045810,NA,2
2016-04-16,1045650,NA,331
2016-04-17,1045330,NA,259
2016-04-18,1044860,NA,181
2016-04-19,1044380,NA,206
2016-04-20,1043740,NA,131
2016-04-21,1043580,NA,378
2016-04-22,1042940,NA,126
2016-04-23,1042620,NA,265
2016-04-24,1042300,NA,267
2016-04-25,1041350,NA,21
2016-04-26,1040550,NA,157
2016-04-27,1041820,NA,1195
2016-04-28,1040070,NA,-378
2016-04-29,1039750,NA,404
2016-04-30,1039440,NA,393
2016-05-01,1037680,NA,-299
2016-05-02,1037050,NA,220
2016-05-03,1036410,NA,215
2016-05-04,1035780,NA,200
2016-05-05,1034980,NA,124
2016-05-06,1034190,NA,65
2016-05-07,1033870,NA,264
2016-05-08,1033390,NA,140
2016-05-09,1032600,NA,-12
2016-05-10,1032600,NA,436
2016-05-11,1031970,NA,183
2016-05-12,1031170,NA,77
2016-05-13,1030540,NA,196
2016-05-14,1029430,NA,-28
2016-05-15,1028480,NA,36
2016-05-16,1027680,NA,105
2016-05-17,1026580,NA,36
2016-05-18,1025780,NA,276
2016-05-19,1024520,NA,-13
2016-05-20,1022780,NA,-278
2016-05-21,1021830,NA,79
2016-05-22,1021040,NA,100
2016-05-23,1020090,NA,57
2016-05-24,1018990,NA,-53
2016-05-25,1018360,NA,235
2016-05-26,1017090,NA,-87
2016-05-27,1016150,NA,75
2016-05-28,1015040,NA,19
2016-05-29,1014260,NA,157
2016-05-30,1013310,NA,86
2016-05-31,1012210,NA,79
2016-06-01,1010950,NA,88
2016-06-02,1009690,NA,125
2016-06-03,1008430,NA,98
2016-06-04,1007020,NA,25
2016-06-05,1005920,NA,134
2016-06-06,1004350,NA,-31
2016-06-07,1003250,NA,199
2016-06-08,1001370,NA,-239
2016-06-09,1000120,NA,29
2016-06-10,998867,NA,-9
2016-06-11,997459,NA,-113
2016-06-12,996521,NA,94
2016-06-13,995426,NA,103
2016-06-14,993551,NA,-226
2016-06-15,NA,NA,NA
2016-06-16,990742,NA,69
2016-06-17,990118,NA,323
2016-06-18,988091,NA,-414
2016-06-19,987e3,NA,93
2016-06-20,985443,NA,-155
2016-06-21,983887,NA,-118
2016-06-22,983110,NA,312
2016-06-23,982177,NA,272
2016-06-24,982488,NA,902
2016-06-25,979380,NA,-888
2016-06-26,977983,NA,-15
2016-06-27,976587,NA,29
2016-06-28,975192,NA,37
2016-06-29,973953,NA,139
2016-06-30,972404,NA,7
2016-07-01,971166,NA,187
2016-07-02,969465,NA,-65
2016-07-03,967765,NA,-120
2016-07-04,966375,NA,-15
2016-07-05,964986,NA,5
2016-07-06,963444,NA,-58
2016-07-07,962056,NA,-7
2016-07-08,960670,NA,0
2016-07-09,959130,NA,-71
2016-07-10,957746,NA,-14
2016-07-11,956670,NA,87
2016-07-12,954979,NA,-201
2016-07-13,953751,NA,58
2016-07-14,952523,NA,85
2016-07-15,950989,NA,-15
2016-07-16,949609,NA,48
2016-07-17,947924,NA,-150
2016-07-18,946547,NA,10
2016-07-19,945170,NA,-5
2016-07-20,943947,NA,64
2016-07-21,942419,NA,-90
2016-07-22,941351,NA,165
2016-07-23,939825,NA,-69
2016-07-24,938453,NA,27
2016-07-25,937081,NA,52
2016-07-26,935863,NA,146
2016-07-27,934493,NA,41
2016-07-28,933276,NA,67
2016-07-29,931908,NA,-32
2016-07-30,930388,NA,-84
2016-07-31,929174,NA,28
2016-08-01,927960,NA,14
2016-08-02,926747,NA,42
2016-08-03,925534,NA,35
2016-08-04,924019,NA,-116
2016-08-05,922506,NA,-120
2016-08-06,921296,NA,-24
2016-08-07,920389,NA,106
2016-08-08,919331,NA,24
2016-08-09,918123,NA,-3
2016-08-10,916614,NA,-161
2016-08-11,915558,NA,66
2016-08-12,914202,NA,-38
2016-08-13,912846,NA,4
2016-08-14,911793,NA,106
2016-08-15,910740,NA,120
2016-08-16,909236,NA,-128
2016-08-17,908035,NA,45
2016-08-18,906683,NA,-34
2016-08-19,905633,NA,99
2016-08-20,904284,NA,-75
2016-08-21,903235,NA,55
2016-08-22,901887,NA,-67
2016-08-23,900390,NA,-161
2016-08-24,899493,NA,92
2016-08-25,898447,NA,6
2016-08-26,897251,NA,-58
2016-08-27,896206,NA,10
2016-08-28,894863,NA,-183
2016-08-29,893969,NA,48
2016-08-30,893074,NA,17
2016-08-31,891882,NA,-105
2016-09-01,891138,NA,103
2016-09-02,890245,NA,3
2016-09-03,889352,NA,14
2016-09-04,888460,NA,25
2016-09-05,887271,NA,-144
2016-09-06,886379,NA,28
2016-09-07,885340,NA,-37
2016-09-08,884449,NA,54
2016-09-09,883411,NA,-35
2016-09-10,882373,NA,-58
2016-09-11,881632,NA,67
2016-09-12,880299,NA,-222
2016-09-13,879411,NA,0
2016-09-14,878523,NA,-14
2016-09-15,877635,NA,-9
2016-09-16,876748,NA,5
2016-09-17,875862,NA,-25
2016-09-18,875271,NA,122
2016-09-19,874385,NA,21
2016-09-20,873647,NA,94
2016-09-21,872319,NA,-192
2016-09-22,871434,NA,41
2016-09-23,870403,NA,-66
2016-09-24,869519,NA,9
2016-09-25,868635,NA,-12
2016-09-26,868047,NA,139
2016-09-27,867311,NA,58
2016-09-28,866576,NA,55
2016-09-29,865547,NA,-103
2016-09-30,864518,NA,-132
2016-10-01,863931,NA,54
2016-10-02,863050,NA,-123
2016-10-03,862317,NA,-44
2016-10-04,861730,NA,-6
2016-10-05,861583,NA,241
2016-10-06,860410,NA,-279
2016-10-07,859824,NA,15
2016-10-08,859238,NA,11
2016-10-09,858506,NA,-68
2016-10-10,857774,NA,-27
2016-10-11,856896,NA,-73
2016-10-12,856165,NA,-58
2016-10-13,856019,NA,152
2016-10-14,855873,NA,50
2016-10-15,856458,NA,358
2016-10-16,855727,NA,-324
2016-10-17,856458,NA,423
2016-10-18,856311,NA,-5
2016-10-19,856165,NA,18
2016-10-20,856019,NA,23
2016-10-21,855873,NA,23
2016-10-22,855580,NA,-42
2016-10-23,855434,NA,18
2016-10-24,855580,NA,189
2016-10-25,857043,NA,800
2016-10-26,857628,NA,369
2016-10-27,857774,NA,153
2016-10-28,859385,NA,870
2016-10-29,860703,NA,747
2016-10-30,862170,NA,840
2016-10-31,863931,NA,960
2016-11-01,865253,NA,754
2016-11-02,866135,NA,534
2016-11-03,866282,NA,196
2016-11-04,866576,NA,261
2016-11-05,866723,NA,189
2016-11-06,866576,NA,39
2016-11-07,866576,NA,119
2016-11-08,866576,NA,92
2016-11-09,866723,NA,155
2016-11-10,866576,NA,-1
2016-11-11,866723,NA,149
2016-11-12,866576,NA,-10
2016-11-13,866870,NA,233
2016-11-14,867017,NA,196
2016-11-15,866429,NA,-123
2016-11-16,866135,NA,45
2016-11-17,865253,NA,-253
2016-11-18,864959,NA,45
2016-11-19,866135,NA,758
2016-11-20,868194,NA,1188
2016-11-21,868635,NA,367
2016-11-22,869519,NA,600
2016-11-23,869224,NA,-34
2016-11-24,869666,NA,317
2016-11-25,869519,NA,11
2016-11-26,870108,NA,391
2016-11-27,869813,NA,-55
2016-11-28,871140,NA,758
2016-11-29,871140,NA,94
2016-11-30,871140,NA,122
2016-12-01,871287,NA,173
2016-12-02,870550,NA,-243
2016-12-03,870845,NA,287
2016-12-04,870992,NA,159
2016-12-05,870845,NA,11
2016-12-06,870697,NA,29
2016-12-07,871287,NA,401
2016-12-08,871582,NA,234
2016-12-09,872024,NA,308
2016-12-10,877488,NA,2840
2016-12-11,879855,NA,1297
2016-12-12,880743,NA,533
2016-12-13,881336,NA,394
2016-12-14,882225,NA,538
2016-12-15,905933,NA,12032
2016-12-16,917972,NA,6120
2016-12-17,921145,NA,1711
2016-12-18,922657,NA,872
2016-12-19,923717,NA,661
2016-12-20,924625,NA,568
2016-12-21,925383,NA,504
2016-12-22,926292,NA,588
2016-12-23,927353,NA,626
2016-12-24,928567,NA,709
2016-12-25,929477,NA,562
2016-12-26,929022,NA,-129
2016-12-27,930085,NA,658
2016-12-28,930388,NA,273
2016-12-29,930844,NA,340
2016-12-30,930996,NA,185
2016-12-31,930996,NA,110
2017-01-01,931908,NA,566
2017-01-02,931604,NA,-36
2017-01-03,934188,NA,1397
2017-01-04,952369,NA,9217
2017-01-05,956208,NA,1998
2017-01-06,958207,NA,1085
2017-01-07,968538,NA,5269
2017-01-08,1047890,NA,40050
2017-01-09,1072610,NA,12510
2017-01-10,1131820,NA,29898
2017-01-11,1160690,NA,14608
2017-01-12,1172730,NA,6128
2017-01-13,1179100,NA,3267
2017-01-14,1183810,NA,2425
2017-01-15,1186850,NA,1593
2017-01-16,1189880,NA,1595
2017-01-17,1192580,NA,1413
2017-01-18,1204940,NA,6290
2017-01-19,1224540,NA,9926
2017-01-20,1251880,NA,13827
2017-01-21,1265400,NA,6865
2017-01-22,1292820,NA,13870
2017-01-23,1303370,NA,5367
2017-01-24,1310260,NA,3522
2017-01-25,1315030,NA,2465
2017-01-26,1318920,NA,2029
2017-01-27,1322470,NA,1858
2017-01-28,1324950,NA,1336
2017-01-29,1327080,NA,1144
2017-01-30,1329210,NA,1145
2017-01-31,1331880,NA,1409
2017-02-01,1332940,NA,593
2017-02-02,1338100,NA,2657
2017-02-03,1352010,NA,7055
2017-02-04,1362200,NA,5183
2017-02-05,1369900,NA,3935
2017-02-06,1385170,NA,7749
2017-02-07,1447140,NA,31287
2017-02-08,1469080,NA,11121
2017-02-09,1503660,NA,17487
2017-02-10,1521770,NA,9489
2017-02-11,1529650,NA,4700
2017-02-12,1534900,NA,3417
2017-02-13,1538850,NA,2745
2017-02-14,1541680,NA,2154
2017-02-15,1544120,NA,1964
2017-02-16,1549970,NA,3665
2017-02-17,1565860,NA,8847
2017-02-18,1582e3,NA,10507
2017-02-19,1584090,NA,4280
2017-02-20,1607770,NA,16060
2017-02-21,1619670,NA,12620
2017-02-22,1617170,NA,5584
2017-02-23,1611990,NA,3792
2017-02-24,1607010,NA,3266
2017-02-25,1601650,NA,2495
2017-02-26,1596490,NA,2072
2017-02-27,1591910,NA,1900
2017-02-28,1587710,NA,1685
2017-03-01,1583710,NA,1457
2017-03-02,1580480,NA,1518
2017-03-03,1577240,NA,1074
2017-03-04,1575910,NA,1639
2017-03-05,1573820,NA,905
2017-03-06,1573630,NA,1613
2017-03-07,1573440,NA,1570
2017-03-08,1571540,NA,624
2017-03-09,1570600,NA,1072
2017-03-10,1569650,NA,986
2017-03-11,1568890,NA,1042
2017-03-12,1567750,NA,808
2017-03-13,1566610,NA,772
2017-03-14,1565670,NA,802
2017-03-15,1564340,NA,577
2017-03-16,1563390,NA,682
2017-03-17,1562820,NA,810
2017-03-18,1561310,NA,280
2017-03-19,1561120,NA,857
2017-03-20,1560360,NA,551
2017-03-21,1562260,NA,1867
2017-03-22,1563770,NA,1816
2017-03-23,1563390,NA,886
2017-03-24,1565860,NA,2394
2017-03-25,1567370,NA,2050
2017-03-26,1567750,NA,1517
2017-03-27,1567180,NA,1007
2017-03-28,1566040,NA,715
2017-03-29,1564720,NA,654
2017-03-30,1564150,NA,920
2017-03-31,1563010,NA,620
2017-04-01,1562070,NA,649
2017-04-02,1561310,NA,699
2017-04-03,1560360,NA,579
2017-04-04,1559420,NA,516
2017-04-05,1558470,NA,457
2017-04-06,1560180,NA,1785
2017-04-07,1563960,NA,2905
2017-04-08,1566610,NA,2524
2017-04-09,1566420,NA,1172
2017-04-10,1565860,NA,975
2017-04-11,1565860,NA,1293
2017-04-12,1563960,NA,209
2017-04-13,1566610,NA,2589
2017-04-14,1566240,NA,1099
2017-04-15,1565670,NA,1008
2017-04-16,1565100,NA,962
2017-04-17,NA,NA,NA
2017-04-18,NA,NA,NA
2017-04-19,NA,NA,NA
2017-04-20,NA,NA,NA
2017-04-21,NA,NA,NA
2017-04-22,NA,NA,NA
2017-04-23,1560740,NA,690
2017-04-24,1559610,NA,478
2017-04-25,1558660,NA,466
2017-04-26,1558090,NA,603
2017-04-27,1557720,NA,640
2017-04-28,1556580,NA,272
2017-04-29,1555820,NA,440
2017-04-30,1555450,NA,523
2017-05-01,1554690,NA,252
2017-05-02,1554500,NA,515
2017-05-03,1554120,NA,338
2017-05-04,1553750,NA,312
2017-05-05,1553180,NA,186
2017-05-06,1552610,NA,163
2017-05-07,1552240,NA,217
2017-05-08,NA,NA,NA
2017-05-09,NA,NA,NA
2017-05-10,NA,NA,NA
2017-05-11,NA,NA,NA
2017-05-12,NA,NA,NA
2017-05-13,NA,NA,NA
2017-05-14,NA,NA,NA
2017-05-15,NA,NA,NA
2017-05-16,NA,NA,NA
2017-05-17,NA,NA,NA
2017-05-18,NA,NA,NA
2017-05-19,1545070,NA,262
2017-05-20,1544310,NA,167
2017-05-21,1543750,NA,259
2017-05-22,NA,NA,NA
2017-05-23,NA,NA,NA
2017-05-24,NA,NA,NA
2017-05-25,NA,NA,NA
2017-05-26,NA,NA,NA
2017-05-27,NA,NA,NA
2017-05-28,NA,NA,NA
2017-05-29,NA,NA,NA
2017-05-30,NA,NA,NA
2017-05-31,1534720,NA,169
2017-06-01,1533780,NA,52
2017-06-02,1532840,NA,71
2017-06-03,1532090,NA,190
2017-06-04,1531150,NA,64
2017-06-05,1530210,NA,106
2017-06-06,1529270,NA,102
2017-06-07,1527960,NA,-54
2017-06-08,1526460,NA,-178
2017-06-09,1526080,NA,291
2017-06-10,1524580,NA,-204
2017-06-11,1523830,NA,169
2017-06-12,1523080,NA,74
2017-06-13,1521960,NA,-114
2017-06-14,1521210,NA,72
2017-06-15,1520840,NA,304
2017-06-16,1519710,NA,-87
2017-06-17,1519150,NA,236
2017-06-18,1518030,NA,-33
2017-06-19,1517280,NA,257
2017-06-20,1516160,NA,64
2017-06-21,1515220,NA,230
2017-06-22,1513730,NA,-88
2017-06-23,1512610,NA,162
2017-06-24,1511490,NA,126
2017-06-25,1509810,NA,-172
2017-06-26,1507940,NA,-243
2017-06-27,1506450,NA,-88
2017-06-28,1505150,NA,2
2017-06-29,1503840,NA,22
2017-06-30,1502540,NA,-4
